鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,主建物面積,附屬建物面積,陽台面積,電梯
"新竹市","土地","東光段374-4地號","72","商","","","1130905","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","20500000","284722","","0","0","政府機關標讓售；","0","0","0","無"
"新竹市","土地","介壽段185地號","30.16","","","","1130909","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","700000","23210","","0","0","親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市至街３１巷１４號四樓","14.7","","山坡地保育區","丙種建築用地","1130913","土地2建物1車位0","四層","四層","公寓(5樓含以下無AE-)","住家用","鋼筋混凝土造","0870318","31.47","1","1","1","有","有","1200000","38132","","0","0","","22.32","0","2.7","無"
"新竹市","土地","水源段446地號","86.27","","特定農業區","甲種建築用地","1130916","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","3910000","45323","","0","0","親友、員工、共有人或其他特殊關係間之交易；","0","0","0","無"
"新竹市","土地","仙水段71地號","272.48","","","","1130919","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","7350000","26974","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)+車位","新竹市新竹市埔頂三路３８號二十七樓之６","7.16","商","","","1130901","土地1建物1車位1","二十七層","二十九層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1120530","117.1","2","2","1","有","有","21000000","179334","坡道平面","28.88","0","","50.23","3.41","4.12","有"
"新竹市","房地(土地+建物)","新竹市新竹市成功路９９號","82","住","","","1130920","土地2建物1車位0","全","二層","透天厝","住商用","加強磚造","","97.2","5","2","3","有","無","6500000","66872","","0","0","親友、員工、共有人或其他特殊關係間之交易；未登記建物；","97.2","0","0","無"
"新竹市","土地","新興段1581地號","10.67","都市：其他:道路用地","","","1130903","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","406356","38084","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","東濱段1186地號","3.98","住","","","1130904","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","167750","42148","","0","0","未登記建物；","0","0","0","無"
"新竹市","土地","前溪段392地號","387.76","","特定農業區","農牧用地","1130906","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","9216000","23767","","0","0","本件買賣移轉所產生之稅金約定由買方負擔。買方另支付土地增值稅468333元。1.新竹市前溪段306地號以每坪新臺幣壹拾伍萬元計之。2.新竹市前溪段392地號以每坪新臺幣柒萬元計之。親友、員工、共有人或其他特殊關係間之交易；","0","0","0","無"
"新竹市","土地","光華段1330-2地號","2.17","都市：其他:道路用地","","","1130909","土地3建物0車位0","","","其他","","","","0","0","0","0","無","無","140377","64690","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","車位","新竹市新竹市景觀大道２５２號二樓之１等","0","","","","1130909","土地0建物1車位19","","","其他","","","","240.46","0","0","0","無","有","17900000","","坡道機械","240.45","17900000","建物坐落地號：力行段115地號；僅車位交易；","0","0","0","有"
"新竹市","土地","新興段1799-2地號","2.34","都市：其他:道路用地","","","1130924","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","124840","53350","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)+車位","新竹市新竹市關新路２７號五樓之１","28","工","","","1130915","土地1建物1車位3","五層","十八層","住宅大樓(11層含以上有AE-)","辦公用","鋼筋混凝土造","0970911","291.46","0","0","0","無","有","34800000","119399","坡道平面","0","4500000","陽臺外推；","97.67","0","35.64","有"
"新竹市","土地","北門段1294地號","8.17","都市：其他:道路用地","","","1130902","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","250000","30600","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)+車位","新竹市新竹市經國路二段５３５之１２號十三樓","27.94","商","","","1130903","土地2建物1車位2","十三層","十三層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","0951220","206.37","4","4","2","有","有","23980000","116199","坡道平面","0","0","其他增建；","101.61","5.88","13.07","有"
"新竹市","房地(土地+建物)","新竹市新竹市民生路１０巷２５號二樓之１","9.11","住","","","1130911","土地1建物1車位0","二層","八層","華廈(10層含以下有AE-)","辦公用","鋼筋混凝土造","0961001","43.58","1","1","1","有","有","5300000","121615","","0","0","夾層；","23.11","0","4.49","有"
"新竹市","土地","北門段1740地號","140.13","商","","","1130912","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","25650000","183044","","0","0","親友、員工、共有人或其他特殊關係間之交易；","0","0","0","無"
"新竹市","土地","西門段三小段82-4地號","21","都市：其他:道路用地","","","1130920","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","1250000","59524","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市香北一路１９１巷１號二樓之１","8.62","住","","","1130921","土地2建物1車位0","二層","五層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","0950731","31.44","1","1","1","有","有","2800000","89059","","0","0","","18.27","0","3.38","有"
"新竹市","房地(土地+建物)","新竹市新竹市埔頂路２７６號","25.05","住","","","1130915","土地6建物1車位0","全","二層","透天厝","工業用","加強磚造","0711227","5.9","3","2","2","有","無","290000","49153","","0","0","親友、員工、共有人或其他特殊關係間之交易；","5.08","0.42","0.4","無"
"新竹市","土地","康朗段255地號","2.42","住","","","1130924","土地6建物0車位0","","","其他","","","","0","0","0","0","無","無","216000","89256","","0","0","","0","0","0","無"
"新竹市","土地","西濱段528地號","29.52","都市：其他:道路用地","","","1130913","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","1300002","44038","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","東濱段1163地號","133.98","住","","","1130912","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","9319600","69560","","0","0","未登記建物；","0","0","0","無"
"新竹市","土地","忠孝段937-1地號","2","農","","","1130918","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","72000","36000","","0","0","政府機關標讓售；","0","0","0","無"
"新竹市","土地","忠孝段937-2地號","60","農","","","1130918","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","2160000","36000","","0","0","政府機關標讓售；","0","0","0","無"
"新竹市","土地","西濱段193地號","16.1","都市：其他:道路用地","","","1130927","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","730000","45342","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","崙子段1630地號","10.25","都市：其他:道路用地","","","1130921","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","760000","74146","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","中寮段961地號","14.02","都市：其他:道路用地","","","1130905","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","100000","7133","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","北門段1913地號","23.69","都市：其他:第二種住宅區","","","1130906","土地3建物0車位0","","","其他","","","","0","0","0","0","無","無","1450000","61207","","0","0","約定由買方負擔土地增值稅親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","聚吉段50-1地號","277.87","都市：其他:道路用地","","","1130924","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","21600000","77734","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","北門段691-18地號","68.1","都市：其他:道路用地","","","1130921","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","3574144","52484","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市明湖路１０５０巷４１號５樓","26.36","","山坡地保育區","丙種建築用地","1130921","土地3建物1車位0","五層","五層","公寓(5樓含以下無AE-)","住家用","鋼筋混凝土造","0820617","100.59","2","2","1","有","有","4500000","44736","","0","0","其他增建；","62.99","0","7.62","無"
"新竹市","房地(土地+建物)","新竹市新竹市中華路四段１６４號","88","住","","","1130905","土地2建物1車位0","全","三層","透天厝","住家用","加強磚造","0681117","181.5","6","2","3","有","無","19760000","108871","","0","0","頂樓加蓋；其他增建；","181.5","0","0","無"
"新竹市","土地","福林段204-2地號","50.19","都市：其他:道路用地","","","1130927","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","2724587","54285","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","北門段1341地號","31.25","都市：其他:道路用地","","","1130930","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","1450000","46400","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)+車位","新竹市新竹市西濱路一段２７５巷１６號五樓之１","40.27","住","","","1130902","土地2建物1車位1","五層","五層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","1130626","107.3","3","1","2","有","無","10200000","95061","一樓平面","0","0","","66.37","0","7","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市西濱路一段２７５巷１６號五樓之２","40.27","住","","","1130902","土地2建物1車位1","五層","五層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","1130626","107.3","3","1","2","有","無","10200000","95061","一樓平面","0","0","","66.37","0","7","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市境福街１７６巷３號５樓","25.23","","鄉村區","乙種建築用地","1130904","土地1建物1車位1","五層","五層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","0831114","92.24","3","2","2","有","有","12000000","130095","坡道平面","0","0","其他增建；","55.47","0","6.92","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市國華街７２巷３號５樓之１","29.07","住","","","1130903","土地1建物1車位1","五層","六層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","0830526","122.34","3","2","1","有","有","8500000","69479","其他","0","0","親友、員工、共有人或其他特殊關係間之交易；陽臺外推；","78.97","0","11.92","有"
"新竹市","房地(土地+建物)","新竹市新竹市經國路一段３７９巷１０弄１７號５樓之４","4.37","商","","","1130916","土地1建物1車位0","五層","七層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","0820602","33.47","1","1","1","有","有","4200000","125486","","0","0","","24.93","0","0","有"
"新竹市","土地","成德段150-6地號","185.48","都市：其他:道路用地","","","1130904","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","11996000","64675","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)+車位","新竹市新竹市牛埔路１２０巷３號九樓之２","20.88","住","","","1130923","土地1建物1車位1","九層","十二層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1040922","101.11","2","1","1","有","有","8200000","81100","坡道機械","17.64","0","親友、員工、共有人或其他特殊關係間之交易；","48.62","2.63","4.65","有"
"新竹市","房地(土地+建物)","新竹市新竹市育英路３２巷２１號","48.25","住","","","1130903","土地4建物1車位0","一層","四層","公寓(5樓含以下無AE-)","住家用","鋼筋混凝土造","","83.47","0","0","0","無","無","12720000","152390","","0","0","其他增建；","83.47","0","0","無"
"新竹市","土地","復興段397地號","33.36","","","","1130930","土地5建物0車位0","","","其他","","","","0","0","0","0","無","無","2920000","87530","","0","0","親友、員工、共有人或其他特殊關係間之交易；具重建或重劃、都更等效益；","0","0","0","無"
"新竹市","土地","高翠段934地號","393.29","都市：其他:保護區","","","1130918","土地9建物0車位0","","","其他","","","","0","0","0","0","無","無","23794000","60500","","0","0","親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)+車位","新竹市新竹市仁德街５０號十樓之６","7.71","商","","","1130911","土地1建物1車位1","十層","十一層","住宅大樓(11層含以上有AE-)","辦公用","鋼筋混凝土造","0961205","64.49","2","1","1","有","有","11000000","170569","一樓平面","0","0","陽臺外推；夾層；其他增建；","25.53","8.86","0","有"
"新竹市","土地","建華段18-1地號","13.4","都市：其他:道路用地","","","1130930","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","628728","46920","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","雅溪段201-1地號","1.95","","","","1130903","土地5建物0車位0","","","其他","","","","0","0","0","0","無","無","53100","27231","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","雅溪段213地號","5.43","都市：其他:道路用地","","","1130903","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","140800","25930","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市食品路３６６巷１６號二樓","28.34","住","","","1130905","土地5建物1車位0","二層","五層","公寓(5樓含以下無AE-)","住家用","鋼筋混凝土造","","99.41","3","2","1","有","無","8100000","81481","","0","0","","86.89","0","12.52","無"
"新竹市","房地(土地+建物)+車位","新竹市新竹市北新街１３１號十樓之３０","7.32","住","","","1130915","土地2建物1車位1","十層","十層","華廈(10層含以下有AE-)","辦公用","鋼筋混凝土造","0980319","56.4","2","1","1","有","有","8350000","148050","坡道機械","0","0","其他增建；","27.54","1.75","3.3","有"
"新竹市","土地","北門段1819地號","139.91","都市：其他:道路用地","","","1130923","土地4建物0車位0","","","其他","","","","0","0","0","0","無","無","20501085","146531","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","光華段1401地號","9.45","都市：其他:道路用地","","","1130923","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","855185","90496","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","西濱段528地號","59.04","都市：其他:道路用地","","","1130926","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","2600000","44038","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","北門段1344-8地號","5.5","都市：其他:部分道路用地","","","1130930","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","300000","54545","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)+車位","新竹市新竹市八德路１７３號四樓","25.1","商","","","1130914","土地1建物1車位2","四層","十四層","住宅大樓(11層含以上有AE-)","辦公用","鋼筋混凝土造","0971126","181.8","3","2","2","有","有","27500000","151257","坡道平面","0","0","其他增建；","84.42","6.47","10.22","有"
"新竹市","土地","港北段1地號","58.17","住","","","1130902","土地4建物0車位0","","","其他","","","","0","0","0","0","無","無","4398825","75620","","0","0","親友、員工、共有人或其他特殊關係間之交易；","0","0","0","無"
"新竹市","土地","港北段1地號","87.25","住","","","1130902","土地4建物0車位0","","","其他","","","","0","0","0","0","無","無","6598250","75625","","0","0","親友、員工、共有人或其他特殊關係間之交易；","0","0","0","無"
"新竹市","土地","港北段1地號","93.48","住","","","1130902","土地4建物0車位0","","","其他","","","","0","0","0","0","無","無","7069550","75626","","0","0","房屋補償金新台幣50萬。親友、員工、共有人或其他特殊關係間之交易；未登記建物；","0","0","0","無"
"新竹市","土地","港北段1地號","93.48","住","","","1130902","土地4建物0車位0","","","其他","","","","0","0","0","0","無","無","7069550","75626","","0","0","房屋補償金新台幣50萬。親友、員工、共有人或其他特殊關係間之交易；未登記建物；","0","0","0","無"
"新竹市","房地(土地+建物)+車位","新竹市新竹市光復路一段３５４巷１６弄１２號３樓","24.02","住","","","1130921","土地1建物1車位1","三層","七層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","0860110","121.09","3","2","2","有","有","15000000","123875","坡道機械","0","0","陽臺外推；","76.69","0","9.38","有"
"新竹市","房地(土地+建物)","新竹市新竹市中華路六段２０５巷４９號","82.93","","山坡地保育區","丙種建築用地","1130904","土地3建物1車位0","全","二層","透天厝","其他","加強磚造","","112.42","0","0","0","無","無","8880000","78990","","0","0","頂樓加蓋；","112.42","0","0","無"
"新竹市","土地","崙子段440地號","87","","","","1130930","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","2000000","22989","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","東濱段612地號","25.75","都市：其他:道路用地","","","1130912","土地3建物0車位0","","","其他","","","","0","0","0","0","無","無","467040","18137","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","科學段一小段136地號","83","住","","","1130927","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","11000000","132530","","0","0","親友、員工、共有人或其他特殊關係間之交易；","0","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市四維路８號７樓之５","4.62","商","","","1130921","土地1建物1車位0","七層","十二層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","0800730","48.06","1","1","1","有","有","5000000","104037","","0","0","","28.5","0","4.34","有"
"新竹市","房地(土地+建物)","新竹市新竹市民富街１９７號五樓","21.72","商","","","1130904","土地1建物1車位0","五層","五層","公寓(5樓含以下無AE-)","住家用","鋼筋混凝土造","0720728","106.44","3","2","2","有","無","6990000","65671","","0","0","","87.94","0","6","無"
"新竹市","房地(土地+建物)","新竹市新竹市榮濱南路１７８號","89.55","住","","","1130904","土地2建物1車位0","全","五層","透天厝","住商用","鋼筋混凝土造","1040310","250.61","5","2","4","有","無","21400000","85392","","0","0","增建一樓空地","235.67","0","14.94","無"
"新竹市","土地","港北段1地號","46.86","住","","","1130902","土地4建物0車位0","","","其他","","","","0","0","0","0","無","無","3543500","75619","","0","0","房屋補償金新台幣522000。3人共同領取。親友、員工、共有人或其他特殊關係間之交易；未登記建物；","0","0","0","無"
"新竹市","土地","港北段1地號","35.14","住","","","1130902","土地4建物0車位0","","","其他","","","","0","0","0","0","無","無","2657625","75630","","0","0","房屋補償金新台幣522000。3人共同領取。親友、員工、共有人或其他特殊關係間之交易；未登記建物；","0","0","0","無"
"新竹市","土地","港北段1地號","23.43","住","","","1130902","土地4建物0車位0","","","其他","","","","0","0","0","0","無","無","1771750","75619","","0","0","房屋補償金新台幣522000。3人共同領取。親友、員工、共有人或其他特殊關係間之交易；未登記建物；","0","0","0","無"
"新竹市","土地","新港段757-1地號","158.53","住","","","1130905","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","13150064","82950","","0","0","親友、員工、共有人或其他特殊關係間之交易；受債權債務關係影響或債務抵償；","0","0","0","無"
"新竹市","房地(土地+建物)+車位","新竹市新竹市公道五路二段３２７號十四樓","38.09","住","","","1130907","土地1建物1車位2","十四層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","0980922","268.88","4","2","2","有","有","38880000","144600","坡道平面","0","0","增建：陽台加窗陽臺外推；其他增建；","137.15","0","22.45","有"
"新竹市","土地","鹽水段1145-13地號","95.39","","","","1130909","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","4039766","42350","","0","0","","0","0","0","無"
"新竹市","房地(土地+建物)+車位","新竹市新竹市光復路二段６４５號５樓之３","10.53","商","","","1130907","土地1建物1車位1","五層","十二層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","0881201","115.59","3","2","2","有","有","13600000","117667","坡道機械","20.77","0","陽臺外推；其他增建；","70.94","0","9.51","有"
"新竹市","房地(土地+建物)","新竹市新竹市集福街５巷５號５樓","23.99","住","","","1130909","土地1建物1車位0","五層","五層","公寓(5樓含以下無AE-)","住家用","鋼筋混凝土造","0730714","91.2","3","2","2","有","無","5500000","60307","","0","0","","83.32","0","7.88","無"
"新竹市","土地","千甲段647-27地號","37.29","","","","1130923","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","3666000","98311","","0","0","","0","0","0","無"
"新竹市","土地","水源段945地號","399.32","","特定農業區","農牧用地","1130925","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","14400000","36061","","0","0","","0","0","0","無"
"新竹市","土地","東濱段1133地號","136.54","住","","","1130926","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","13600000","99605","","0","0","","0","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市香北一路１７８號","69.91","住","","","1130913","土地2建物1車位0","全","四層","透天厝","其他","鋼筋混凝土造","0840816","177.55","4","3","1","有","無","14500000","81667","","0","0","其他增建；","149.6","14.26","13.69","無"
"新竹市","房地(土地+建物)","新竹市新竹市經國路二段１１１號三樓之１３","3.36","商","","","1130905","土地2建物1車位0","三層","十二層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","0860715","41.45","1","0","1","有","有","4000000","96502","","0","0","其他增建；","26.75","0","0","有"
"新竹市","土地","東濱段1129地號","9.01","住","","","1130902","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","817200","90699","","0","0","","0","0","0","無"
"新竹市","土地","東濱段1129地號","3.09","住","","","1130902","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","280200","90680","","0","0","","0","0","0","無"
"新竹市","車位","新竹市新竹市埔頂一路４６０號","1.66","住","","","1130928","土地1建物1車位1","一層","十五層","其他","管理員室","鋼筋混凝土造","1001001","33.16","0","0","0","無","無","1700000","","坡道平面","33.16","1700000","僅車位交易；","0","0","0","無"
"新竹市","土地","中興段536地號","21.43","","","","1130920","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","751115","35050","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","中興段541地號","12.33","都市：其他:道路用地","","","1130920","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","652830","52946","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","東山段二小段460-2地號","34.5","都市：其他:道路用地","","","1130920","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","2920080","84640","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)+車位","新竹市新竹市中山路３１９巷１８號５樓之１","26.86","住","","","1130913","土地1建物1車位1","五層","六層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","0851118","142.29","3","1","2","有","無","5000000","35140","一樓平面","0","0","","90.13","2.55","12.22","有"
"新竹市","土地","自由段439-2地號","26","住","","","1130901","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","4400000","169231","","0","0","親友、員工、共有人或其他特殊關係間之交易；","0","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市西大路７０９巷１１號２樓之８","5.78","住","","","1130918","土地1建物1車位0","二層","十二層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","0810129","45.21","1","1","1","有","有","4000000","88476","","0","0","","28.83","0","3.97","有"
"新竹市","房地(土地+建物)","新竹市新竹市南大路３９９號","100","住","","","1130914","土地1建物1車位0","全","二層","透天厝","住商用","加強磚造","0611215","160.9","3","1","3","有","無","29500000","183344","","0","0","其他增建部分為一樓增建沿著加蓋頂樓加蓋；其他增建；","160.9","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市大湖路７１巷３弄５８號","100.03","","山坡地保育區","丙種建築用地","1130913","土地2建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造","0840501","199.83","4","2","3","有","有","10800000","54046","","0","0","頂樓加蓋；其他增建；未登記建物；","186.42","4.47","8.94","無"
"新竹市","房地(土地+建物)+車位","新竹市新竹市武陵路１７５巷２號２樓之５","20.19","住","","","1130908","土地1建物1車位1","二層","二十一層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","0870623","158.33","3","2","2","有","有","15500000","97897","坡道平面","0","0","","77.05","1.14","11.28","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東光路３７號十三樓","26.19","商","","","1130915","土地1建物1車位1","十三層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1010625","208.13","3","2","2","有","有","33800000","162406","坡道平面","0","0","","93.13","4.02","11.54","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市西濱路一段４３７號五樓之５","17.03","住","","","1130902","土地1建物1車位1","五層","十五層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130129","102.47","2","1","2","有","無","12000000","117107","坡道機械","22.73","0","","51.88","0","3.8","有"
"新竹市","房地(土地+建物)","新竹市新竹市學府路１８巷６號５樓","33.94","住","","","1130916","土地3建物1車位0","五層","五層","公寓(5樓含以下無AE-)","住家用","鋼筋混凝土造","0701223","90.81","3","2","2","有","無","7800000","85894","","0","0","頂樓加蓋；","90.81","0","0","無"
"新竹市","房地(土地+建物)+車位","新竹市新竹市柴橋路５９巷６０號十樓","36.57","","山坡地保育區","丙種建築用地","1130907","土地5建物1車位1","十層","十層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","","89.89","2","2","1","有","有","9380000","104361","坡道機械","0","0","其他增建；","60.27","0","7.5","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市高峰路１１０巷１９弄２２號二樓之６","30.6","住","","","1130903","土地3建物1車位1","二層","五層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","1130611","91.24","2","2","1","有","有","13240000","145112","其他","13","0","","49.87","0","5.55","有"
"新竹市","房地(土地+建物)","新竹市新竹市公道五路三段６１６巷１１５弄２１號","564.58","","特定農業區","農牧用地","1130927","土地1建物1車位0","全","三層","透天厝","農業用","鋼筋混凝土造","0781228","127.97","3","2","2","有","無","11954600","93417","","0","0","本件買賣移轉所產生之稅金約定由買方負擔。買方另支付土地增值稅633268元。親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；其他增建；","127.97","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市南大路５７５巷５弄１４號５樓","30.74","住","","","1130923","土地1建物1車位0","五層","五層","公寓(5樓含以下無AE-)","住家用","鋼筋混凝土造","","107.4","3","2","2","有","無","7400000","68901","","0","0","","75.69","0","13.72","無"
"新竹市","土地","仁愛段527-4地號","214","工","","","1130927","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","21215960","99140","","0","0","交易價格包含其他買賣登記案件標的之價格政府機關標讓售；","0","0","0","無"
"新竹市","土地","舊社段11-3地號","144","都市：其他:道路用地","","","1130909","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","9280000","64444","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市西濱路一段１３６號","61.62","住","","","1130912","土地3建物1車位0","全","四層","透天厝","住商用","鋼筋混凝土造","1071011","114.48","3","1","3","有","有","16800000","146751","","0","0","","114.48","0","0","無"
"新竹市","土地","中雅段220地號","1.97","住","","","1130927","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","238327","120978","","0","0","親友、員工、共有人或其他特殊關係間之交易；","0","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市湳雅街１７６之１號五樓之７","6.53","住","","","1130930","土地1建物1車位0","五層","七層","華廈(10層含以下有AE-)","辦公用","鋼筋混凝土造","0971101","35.2","1","1","1","有","有","4800000","136364","","0","0","其他增建；","18.89","1.97","1.79","有"
"新竹市","土地","港北段1地號","29.08","住","","","1130902","土地4建物0車位0","","","其他","","","","0","0","0","0","無","無","2199400","75633","","0","0","親友、員工、共有人或其他特殊關係間之交易；","0","0","0","無"
"新竹市","土地","港北段1地號","31.16","住","","","1130921","土地4建物0車位0","","","其他","","","","0","0","0","0","無","無","2356500","75626","","0","0","房屋補償金新台幣275000。3人共同領取。親友、員工、共有人或其他特殊關係間之交易；未登記建物；","0","0","0","無"
"新竹市","土地","港北段1地號","31.16","住","","","1130921","土地4建物0車位0","","","其他","","","","0","0","0","0","無","無","2356500","75626","","0","0","房屋補償金新台幣275000。3人共同領取。親友、員工、共有人或其他特殊關係間之交易；未登記建物；","0","0","0","無"
"新竹市","土地","港北段1地號","31.16","住","","","1130921","土地4建物0車位0","","","其他","","","","0","0","0","0","無","無","2356500","75626","","0","0","房屋補償金新台幣275000。3人共同領取。親友、員工、共有人或其他特殊關係間之交易；未登記建物；","0","0","0","無"
