土地移轉總面積平方公尺,都市土地使用分區,交易年月,建物大於1,車位數,樓層比例,建物型態,是否透天,是否投資透天,主要用途,屋齡缺失,屋齡,建物移轉總面積平方公尺,是否毛胚,建物現況格局-房,有無管理組織,單價,總價元,車位類別,車位總價元,特殊交易,電梯,latitude,longitude,與竹科距離_km,mean_price_per_unit,high_price_decorated
31.25,非,11104,0,1,0.571428571,大樓,0,0,住家用,1,0,147.7,0,3,1,55247.12255,8160000,平面,1100000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.714285714,大樓,0,0,住家用,1,0,147.7,0,3,1,56736.6283,8380000,平面,1100000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.785714286,大樓,0,0,住家用,1,0,147.7,0,3,1,56939.74272,8410000,平面,1100000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.714285714,大樓,0,0,住家用,1,0,147.7,0,3,1,55247.12255,8160000,平面,1100000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11104,0,1,0.571428571,大樓,0,0,住家用,1,0,147.7,0,3,1,54502.36967,8050000,平面,1100000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.714285714,大樓,0,0,住家用,1,0,147.7,0,3,1,55517.94177,8200000,平面,1100000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11104,0,1,0.642857143,大樓,0,0,住家用,1,0,147.7,0,3,1,54976.30332,8120000,平面,1100000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11104,0,1,1,大樓,0,0,住家用,1,0,147.7,0,3,1,56736.6283,8380000,平面,1100000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11104,0,1,0.714285714,大樓,0,0,住家用,1,0,147.7,0,3,1,58023.01963,8570000,平面,1100000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.785714286,大樓,0,0,住家用,1,0,147.7,0,3,1,58023.01963,8570000,平面,1100000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.214285714,大樓,0,0,住家用,1,0,147.7,0,3,1,54434.66486,8040000,平面,1100000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11104,0,1,0.428571429,大樓,0,0,住家用,1,0,147.7,0,3,1,56194.98984,8300000,平面,1100000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.5,大樓,0,0,住家用,1,0,147.7,0,3,1,56465.80907,8340000,平面,1100000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.357142857,大樓,0,0,住家用,1,0,147.7,0,3,1,54163.84563,8000000,平面,1100000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11104,0,1,0.571428571,大樓,0,0,住家用,1,0,147.7,0,3,1,54502.36967,8050000,平面,1100000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11104,0,1,0.428571429,大樓,0,0,住家用,1,0,147.7,0,3,1,53283.68314,7870000,平面,1100000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11104,0,1,0.5,大樓,0,0,住家用,1,0,147.7,0,3,1,54705.48409,8080000,平面,1100000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,1,大樓,0,0,住家用,1,0,147.7,0,3,1,56465.80907,8340000,平面,1100000,1,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.642857143,大樓,0,0,住家用,1,0,147.7,0,3,1,54705.48409,8080000,平面,1100000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11104,0,1,0.428571429,大樓,0,0,住家用,1,0,147.7,0,3,1,54299.25525,8020000,平面,1100000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11103,0,1,0.928571429,大樓,0,0,住家用,1,0,147.7,0,3,1,59038.59174,8720000,平面,1100000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11103,0,1,0.142857143,大樓,0,0,住家用,1,0,147.7,0,3,1,60257.27827,8900000,平面,1100000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11103,0,1,1,大樓,0,0,住家用,1,0,147.7,0,3,1,57007.44753,8420000,平面,1100000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11103,0,1,0.785714286,大樓,0,0,住家用,1,0,147.7,0,3,1,57752.20041,8530000,平面,1100000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11103,0,1,0.571428571,大樓,0,0,住家用,1,0,147.7,0,3,1,54705.48409,8080000,平面,1100000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11103,0,1,0.928571429,大樓,0,0,住家用,1,0,147.7,0,3,1,56194.98984,8300000,平面,1100000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11103,0,1,1,大樓,0,0,住家用,1,0,147.7,0,3,1,55991.87542,8270000,平面,1100000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11103,0,1,0.428571429,大樓,0,0,住家用,1,0,147.7,0,3,1,55991.87542,8270000,平面,1100000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11103,0,1,0.571428571,大樓,0,0,住家用,1,0,147.7,0,3,1,55721.05619,8230000,平面,1100000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.28,非,11103,0,1,0.357142857,大樓,0,0,住家用,1,0,147.71,0,3,1,54024.77828,7980000,平面,1100000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
53.65,住,11006,0,1,0.571428571,華廈,0,0,住家用,1,0,200.96,0,3,1,80214.96815,16120000,平面,1110000,0,1,24.7906803,120.9684753,3.919992786,108846.2535,0
31.53,非,11008,0,1,0.363636364,大樓,0,0,住家用,1,0,148.36,0,3,1,80682.12456,11970000,坡道機械,1120000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,0
53.65,住,11006,0,1,0.285714286,華廈,0,0,住家用,1,0,216.86,0,3,1,74656.46039,16190000,平面,1120000,0,1,24.7890307,120.9740487,3.328562633,97324.00099,0
17.13,住,10912,0,1,0.294117647,大樓,0,0,住家用,1,0,134.93,0,2,1,56844.28963,7670000,平面,1150000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
28.43,商,11011,0,1,0.461538462,大樓,0,0,住家用,1,0,154.22,0,3,1,59006.61393,9100000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.43,商,11011,0,1,0.538461538,大樓,0,0,住家用,1,0,154.22,0,3,1,57061.34094,8800000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.43,商,11010,0,1,0.846153846,大樓,0,0,住家用,1,0,154.22,0,3,1,57969.135,8940000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11011,0,1,0.384615385,大樓,0,0,住家用,1,0,154.41,0,3,1,55825.39991,8620000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11011,0,1,0.769230769,大樓,0,0,住家用,1,0,154.41,0,3,1,56991.12752,8800000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11011,0,1,0.846153846,大樓,0,0,住家用,1,0,154.41,0,3,1,57573.99132,8890000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11011,0,1,0.538461538,大樓,0,0,住家用,1,0,154.41,0,3,1,56343.50107,8700000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11011,0,1,0.923076923,大樓,0,0,住家用,1,0,154.41,0,3,1,57833.0419,8930000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11010,0,1,0.461538462,大樓,0,0,住家用,1,0,154.41,0,3,1,56213.97578,8680000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11010,0,1,1,大樓,0,0,住家用,1,0,154.41,0,3,1,56343.50107,8700000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11011,0,1,0.461538462,大樓,0,0,住家用,1,0,154.49,0,3,1,59227.13444,9150000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11011,0,1,0.538461538,大樓,0,0,住家用,1,0,154.49,0,3,1,62010.48612,9580000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11011,0,1,0.769230769,大樓,0,0,住家用,1,0,154.49,0,3,1,56314.32455,8700000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11011,0,1,0.846153846,大樓,0,0,住家用,1,0,154.49,0,3,1,57932.55227,8950000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11011,0,1,0.846153846,大樓,0,0,住家用,1,0,154.49,0,3,1,57091.07386,8820000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11011,0,1,1,大樓,0,0,住家用,1,0,154.49,0,3,1,55667.03346,8600000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11011,0,1,0.769230769,大樓,0,0,住家用,1,0,154.49,0,3,1,56702.6992,8760000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11010,0,1,0.384615385,大樓,0,0,住家用,1,0,154.49,0,3,1,57932.55227,8950000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11010,0,1,0.692307692,大樓,0,0,住家用,1,0,154.49,0,3,1,56443.78277,8720000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11010,0,1,1,大樓,0,0,住家用,1,0,154.49,0,3,1,61492.65325,9500000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.82,商,11011,0,1,0.153846154,大樓,0,0,住家用,1,0,155.81,0,3,1,56286.50279,8770000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
33.03,商,11010,0,1,0.076923077,大樓,0,0,住家用,1,0,173.61,0,3,1,59328.3797,10300000,平面,1150000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11011,0,2,0.615384615,大樓,0,0,住家用,1,0,188.62,0,3,1,52592.51405,9920000,平面,2300000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
94.95,非,10912,0,2,0.6,華廈,0,0,住家用,1,0,233.95,0,3,0,66253.47296,15500000,平面,2300000,0,1,24.768812,120.968654,4.029295742,76917.41143,0
94.95,非,10912,0,2,0.8,華廈,0,0,住家用,1,0,233.95,0,3,0,67279.33319,15740000,平面,2300000,0,1,24.7693947,120.9680835,4.061375732,76917.41143,0
69.73,商,11307,0,1,0.041666667,大樓,0,0,商業用,0,3.6,553.07,1,0,1,206447.6468,114180000,平面,1150000,0,1,24.7913041,121.013416,1.312419062,166111.1644,1
70.3,非,11308,0,5,0.75,華廈,0,0,工業用,0,0.4,394.27,1,0,1,67593.27364,26650000,平面,5850000,0,1,24.7827931,120.9530948,5.346302454,76265.06535,0
14.58,商,11309,0,1,0.846153846,大樓,0,0,住家用,0,17.7,108.7,0,2,1,126034.9586,13700000,平面,1200000,0,1,24.8043909,120.9561674,5.630404416,95361.71999,1
26.8,非,11104,0,1,0.285714286,大樓,0,0,住家用,1,0,131.28,0,2,1,59414.99086,7800000,平面,1200000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
26.8,非,11104,0,1,0.214285714,大樓,0,0,住家用,1,0,131.28,0,2,1,58957.95247,7740000,平面,1200000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
26.8,非,11104,0,1,0.428571429,大樓,0,0,住家用,1,0,131.28,0,2,1,55606.3376,7300000,平面,1200000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
26.8,非,11104,0,1,0.785714286,大樓,0,0,住家用,1,0,131.28,0,2,1,62233.39427,8170000,平面,1200000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
26.8,非,11104,0,1,0.357142857,大樓,0,0,住家用,1,0,131.28,0,2,1,55606.3376,7300000,平面,1200000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
26.8,非,11104,0,1,0.214285714,大樓,0,0,住家用,1,0,131.28,0,2,1,59643.51005,7830000,平面,1200000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11104,0,1,0.285714286,大樓,0,0,住家用,1,0,147.7,0,3,1,57955.31483,8560000,平面,1200000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11104,0,1,0.214285714,大樓,0,0,住家用,1,0,147.7,0,3,1,59444.82058,8780000,平面,1200000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11104,0,1,0.214285714,大樓,0,0,住家用,1,0,147.7,0,3,1,56601.21869,8360000,平面,1200000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.571428571,大樓,0,0,住家用,1,0,147.7,0,3,1,57887.61002,8550000,平面,1200000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.928571429,大樓,0,0,住家用,1,0,147.7,0,3,1,57549.08599,8500000,平面,1200000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11104,0,1,0.857142857,大樓,0,0,住家用,1,0,147.7,0,3,1,58903.18213,8700000,平面,1200000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.285714286,大樓,0,0,住家用,1,0,147.7,0,3,1,58496.95328,8640000,平面,1200000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11104,0,1,0.642857143,大樓,0,0,住家用,1,0,147.7,0,3,1,60257.27827,8900000,平面,1200000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11103,0,1,0.642857143,大樓,0,0,住家用,1,0,147.7,0,3,1,55924.17062,8260000,平面,1200000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11103,0,1,0.785714286,大樓,0,0,住家用,1,0,147.7,0,3,1,55924.17062,8260000,平面,1200000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11103,0,1,0.428571429,大樓,0,0,住家用,1,0,147.7,0,3,1,55856.46581,8250000,平面,1200000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11103,0,1,0.714285714,大樓,0,0,住家用,1,0,147.7,0,3,1,56398.10427,8330000,平面,1200000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
28.43,商,11012,0,1,0.384615385,大樓,0,0,住家用,1,0,157.32,0,3,1,57589.62624,9060000,平面,1200000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11012,0,1,0.307692308,大樓,0,0,住家用,1,0,157.51,0,3,1,57139.22926,9000000,平面,1200000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
24.16,住,10912,0,1,0.941176471,大樓,0,0,住家用,1,0,190.43,0,3,1,65535.89245,12480000,平面,1200000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
68.34,非,11308,0,2,0.333333333,華廈,0,0,其他,0,1.7,233.93,1,0,1,54503.48395,12750000,平面,2400000,1,1,24.7696825,120.9673273,4.123223883,76046.6424,0
68.34,非,11308,0,2,0.5,華廈,0,0,其他,0,1.7,233.93,1,0,1,54503.48395,12750000,平面,2400000,1,1,24.7696825,120.9673273,4.123223883,76046.6424,0
68.34,非,11308,0,2,1,華廈,0,0,其他,0,1.7,233.93,1,0,1,54503.48395,12750000,平面,2400000,1,1,24.769644,120.9666976,4.184945943,76168.51778,0
68.34,非,11308,0,2,1,華廈,0,0,其他,0,1.7,233.93,1,0,1,54503.48395,12750000,平面,2400000,1,1,24.7691069,120.9674726,4.130265579,76917.41143,0
42.91,住,11308,0,2,0.461538462,大樓,0,0,住家用,0,17.7,239.33,0,3,1,137884.9288,33000000,平面,2400000,0,1,24.8031495,120.9953737,2.613964194,129008.7753,0
40.17,住,11306,0,2,0.208333333,大樓,0,0,住家用,0,11.7,348.88,0,4,1,168682.6416,58850000,平面,2400000,0,1,24.7866477,121.0192147,1.452986039,163251.049,0
24.9,住,11002,0,1,0.857142857,大樓,0,0,住家用,1,0,154.77,0,3,1,77340.56988,11970000,平面,1220000,1,1,24.8049125,120.9523007,6.007101094,91891.89354,0
31.53,非,11308,0,1,0.272727273,大樓,0,0,住家用,0,0.3,148.36,0,3,1,83445.67269,12380000,坡道機械,1250000,0,1,24.819683,120.9587267,6.369979846,89291.1235,0
17.13,住,10912,0,1,0.823529412,大樓,0,0,住家用,1,0,134.93,0,2,1,62625.06485,8450000,平面,1250000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
17.13,住,10912,0,1,1,大樓,0,0,住家用,1,0,134.93,0,2,1,62328.61484,8410000,平面,1250000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
17.13,住,10912,0,1,0.882352941,大樓,0,0,住家用,1,0,134.93,0,2,1,62995.62736,8500000,平面,1250000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
17.66,住,10912,0,1,0.058823529,大樓,0,0,其他,1,0,138.24,1,0,1,76605.90278,10590000,平面,1250000,0,1,24.8037093,120.950706,6.09843367,90369.89526,0
28.43,商,11011,0,1,0.923076923,大樓,0,0,住家用,1,0,154.22,0,3,1,58487.87447,9020000,平面,1250000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.43,商,11010,0,1,0.692307692,大樓,0,0,住家用,1,0,154.22,0,3,1,57061.34094,8800000,平面,1250000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11101,0,1,0.230769231,大樓,0,0,住家用,1,0,154.41,0,3,1,61265.46208,9460000,平面,1250000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11011,0,1,0.615384615,大樓,0,0,住家用,1,0,154.41,0,3,1,56991.12752,8800000,平面,1250000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11010,0,1,0.692307692,大樓,0,0,住家用,1,0,154.41,0,3,1,59322.58273,9160000,平面,1250000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11012,0,1,0.230769231,大樓,0,0,住家用,1,0,154.49,0,3,1,57932.55227,8950000,平面,1250000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11012,0,1,0.307692308,大樓,0,0,住家用,1,0,154.49,0,3,1,58903.4889,9100000,平面,1250000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11011,0,1,0.615384615,大樓,0,0,住家用,1,0,154.49,0,3,1,56637.9701,8750000,平面,1250000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11011,0,1,0.923076923,大樓,0,0,住家用,1,0,154.49,0,3,1,58256.19781,9000000,平面,1250000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11010,0,1,0.692307692,大樓,0,0,住家用,1,0,154.49,0,3,1,57738.36494,8920000,平面,1250000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11010,0,1,0.461538462,大樓,0,0,住家用,1,0,154.49,0,3,1,56055.40812,8660000,平面,1250000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.57,商,11101,0,1,0.153846154,大樓,0,0,住家用,1,0,154.83,0,3,1,60840.9223,9420000,平面,1250000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.82,商,11011,0,1,0.153846154,大樓,0,0,住家用,1,0,155.81,0,3,1,56607.40646,8820000,平面,1250000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
23.6,住,10912,0,1,0.823529412,大樓,0,0,住家用,1,0,186.12,0,3,1,68181.81818,12690000,平面,1250000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
23.6,住,10912,0,1,0.882352941,大樓,0,0,住家用,1,0,186.12,0,3,1,66838.59875,12440000,平面,1250000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
23.6,住,10912,0,1,0.470588235,大樓,0,0,住家用,1,0,186.19,0,3,1,63752.08121,11870000,平面,1250000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
23.6,住,10912,0,1,0.764705882,大樓,0,0,住家用,1,0,186.19,0,3,1,65954.13288,12280000,平面,1250000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
28.43,商,11011,0,2,0.769230769,大樓,0,0,住家用,1,0,188.35,0,3,1,56012.74224,10550000,平面,2500000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.43,商,11011,0,2,1,大樓,0,0,住家用,1,0,188.35,0,3,1,55747.279,10500000,平面,2500000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.43,商,11010,0,2,0.615384615,大樓,0,0,住家用,1,0,188.35,0,3,1,53889.03637,10150000,平面,2500000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
95.34,非,10911,0,1,0.4,華廈,0,0,住家用,1,0,209.98,0,3,0,79769.50186,16750000,平面,1250000,0,1,24.7693947,120.9680835,4.061375732,76917.41143,0
95.34,非,11001,0,2,0.6,華廈,0,0,住家用,1,0,232.95,0,3,0,70186.73535,16350000,平面,2500000,0,1,24.7691657,120.9682946,4.049824088,76917.41143,0
31.3,住,10912,0,2,1,大樓,0,0,住家用,1,0,246.19,0,4,1,60319.26561,14850000,平面,2500000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
16.49,住,10911,0,1,0.764705882,大樓,0,0,住家用,1,0,129.75,0,2,1,66897.88054,8680000,平面,1270000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
16.64,住,10910,0,1,0.176470588,大樓,0,0,住家用,1,0,131.05,0,2,1,62647.84433,8210000,平面,1270000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
16.64,住,10910,0,1,0.764705882,大樓,0,0,住家用,1,0,131.05,0,2,1,63159.09958,8277000,平面,1270000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
16.64,住,10910,0,1,0.705882353,大樓,0,0,住家用,1,0,131.05,0,2,1,62785.19649,8228000,平面,1270000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
16.98,住,10910,0,1,0.705882353,大樓,0,0,住家用,1,0,133.63,0,2,1,64356.80611,8600000,平面,1270000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
17.13,住,10910,0,1,0.235294118,大樓,0,0,住家用,1,0,134.93,0,2,1,59067.66472,7970000,平面,1270000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
23.13,住,10912,0,1,0.352941176,大樓,0,0,住家用,1,0,181.24,0,3,1,64389.75944,11670000,平面,1270000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
23.6,住,10912,0,1,0.411764706,大樓,0,0,住家用,1,0,186.19,0,3,1,65202.21279,12140000,平面,1270000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
23.6,住,10912,0,1,0.294117647,大樓,0,0,住家用,1,0,186.19,0,3,1,64342.87556,11980000,平面,1270000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
23.6,住,10912,0,1,0.647058824,大樓,0,0,住家用,1,0,186.19,0,3,1,66974.59584,12470000,平面,1270000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
25.15,住,10910,0,1,0.411764706,大樓,0,0,住家用,1,0,198.39,0,4,1,65981.14824,13090000,平面,1270000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
25.15,住,10910,0,1,0.176470588,大樓,0,0,住家用,1,0,198.39,0,4,1,65073.84445,12910000,平面,1270000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
16.98,住,10910,0,1,0.529411765,大樓,0,0,住家用,1,0,133.63,0,2,1,60465.46434,8080000,平面,1290000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
17.13,住,10910,0,1,0.588235294,大樓,0,0,住家用,1,0,134.93,0,2,1,61365.1523,8280000,平面,1290000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
17.13,住,10910,0,1,0.647058824,大樓,0,0,住家用,1,0,134.93,0,2,1,61735.71482,8330000,平面,1290000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
17.13,住,10910,0,1,0.941176471,大樓,0,0,住家用,1,0,134.93,0,2,1,63662.63989,8590000,平面,1290000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
11.19,住,11308,0,1,0.666666667,大樓,0,0,住家用,0,11.4,103.41,0,2,1,126680.205,13100000,平面,1300000,0,1,24.7980463,120.952768,5.677094542,92922.7513,1
26.8,非,11104,0,1,0.857142857,大樓,0,0,住家用,1,0,131.28,0,2,1,61471.66362,8070000,平面,1300000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
26.8,非,11104,0,1,0.857142857,大樓,0,0,住家用,1,0,131.28,0,2,1,63833.02864,8380000,平面,1300000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
26.8,非,11104,0,1,0.928571429,大樓,0,0,住家用,1,0,131.28,0,2,1,64061.54784,8410000,平面,1300000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
26.8,非,11104,0,1,0.285714286,大樓,0,0,住家用,1,0,131.28,0,2,1,59491.16392,7810000,平面,1300000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
26.8,非,11104,0,1,0.428571429,大樓,0,0,住家用,1,0,131.28,0,2,1,60557.58684,7950000,平面,1300000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
26.8,非,11104,0,1,0.714285714,大樓,0,0,住家用,1,0,131.28,0,2,1,63604.50945,8350000,平面,1300000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
26.8,非,11104,0,1,0.571428571,大樓,0,0,住家用,1,0,131.28,0,2,1,62461.91347,8200000,平面,1300000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11104,0,1,0.214285714,大樓,0,0,住家用,1,0,147.7,0,3,1,60392.68788,8920000,平面,1300000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.142857143,大樓,0,0,住家用,1,0,147.7,0,3,1,71428.57143,10550000,平面,1300000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,1
31.25,非,11104,0,1,0.142857143,大樓,0,0,住家用,1,0,147.7,0,3,1,62288.42248,9200000,平面,1300000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.357142857,大樓,0,0,住家用,1,0,147.7,0,3,1,61137.44076,9030000,平面,1300000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.142857143,大樓,0,0,住家用,1,0,147.7,0,3,1,62153.01286,9180000,平面,1300000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.642857143,大樓,0,0,住家用,1,0,147.7,0,3,1,59986.45904,8860000,平面,1300000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.5,大樓,0,0,住家用,1,0,147.7,0,3,1,59986.45904,8860000,平面,1300000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11104,0,1,0.214285714,大樓,0,0,住家用,1,0,147.7,0,3,1,58903.18213,8700000,平面,1300000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
